	age	educ	black	married	nodegree	re74	re75	re78	hisp	sample	treat	educ_cat4
382	46	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
383	46	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
384	46	12	0	1	0	25862.32227	25243.54883	0	0	2	0	2
385	46	12	0	1	0	6073.727051	537.0968018	0	0	2	0	2
386	46	12	0	1	0	13319.0957	20069.51563	10431.27148	0	2	0	2
387	46	12	0	1	0	0	0	0	0	2	0	2
388	46	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
389	36	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
390	46	10	0	1	1	10237.16895	7959.774414	13111.86816	0	2	0	1
391	36	12	0	1	0	0	0	0	0	2	0	2
392	55	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
393	55	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
394	55	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
395	55	16	0	1	0	25862.32227	25243.54883	22349.13672	0	2	0	4
396	55	16	0	1	0	0	3512.612793	16794.36328	0	2	0	4
397	55	15	0	1	0	0	0	0	0	2	0	3
398	55	14	0	1	0	4120.337891	6853.35498	1663.920166	0	2	0	3
399	22	12	0	0	0	666.1506958	68.03225708	0	0	2	0	2
400	55	13	0	1	0	21790.96484	19532.41992	19377.42773	0	2	0	3
401	55	11	0	1	1	12190.55762	13099.79004	17521.4043	0	2	0	1
402	55	11	0	1	1	13902.95703	13355.80664	16124.95215	0	2	0	1
403	55	11	0	1	1	12071.04297	11946.82227	7224.60498	0	2	0	1
404	49	17	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
405	55	12	0	1	0	25860.36328	5295.774414	5646.393066	0	2	0	2
406	55	12	0	1	0	18178.07813	15833.61328	14973.80371	0	2	0	2
407	55	12	0	1	0	16056.19141	15595.5	16235.78223	0	2	0	2
408	55	12	0	1	0	0	0	0	0	2	0	2
409	55	12	0	1	0	0	0	0	0	2	0	2
410	55	12	0	1	0	25862.32227	25243.54883	0	0	2	0	2
411	55	12	0	1	0	0	0	0	0	2	0	2
412	55	12	0	1	0	24181.27148	24165.77344	25564.66992	0	2	0	2
413	55	12	0	1	0	23158.5332	24525.62891	7226.083008	0	2	0	2
414	55	12	0	1	0	17368.90039	16630.30664	20920.17578	0	2	0	2
415	55	12	0	1	0	25862.32227	24690.33789	23129.37695	0	2	0	2
416	55	12	0	1	0	25862.32227	18941.61328	22853.04102	0	2	0	2
417	55	12	0	1	0	5770.040527	8817.338867	22740.73438	0	2	0	2
418	55	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
419	55	12	0	1	0	25862.32227	11544	22164.41992	0	2	0	2
420	55	12	0	1	0	18846.1875	18266.66211	17995.75391	0	2	0	2
421	55	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
422	55	12	0	1	0	25862.32227	25243.54883	19200.10156	0	2	0	2
423	55	10	0	1	1	21828.19141	23127.38672	16779.58594	0	2	0	1
424	49	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
425	49	16	0	1	0	22319.9668	20180.51563	19761.63672	0	2	0	4
426	49	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
427	52	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
428	52	18	0	1	0	25862.32227	25243.54883	24701.67773	0	2	0	4
429	49	15	0	1	0	14704.29688	15514.93555	18088.85156	0	2	0	3
430	52	17	0	1	0	0	0	5415.867676	0	2	0	4
431	55	8	0	1	1	25862.32227	25243.54883	24395.78711	0	2	0	1
432	55	8	0	1	1	25862.32227	25243.54883	25564.66992	0	2	0	1
433	52	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
434	52	16	0	1	0	25862.32227	20912.75781	5331.637695	0	2	0	4
435	49	13	0	1	0	25862.32227	25243.54883	24803.64063	0	2	0	3
436	52	15	0	1	0	23955.95508	25243.54883	24075.12109	0	2	0	3
437	52	15	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
438	52	15	0	1	0	0	0	0	0	2	0	3
439	55	6	0	1	1	15374.36621	13776.53223	14305.87109	0	2	0	1
440	41	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
441	41	14	0	1	0	25862.32227	15319.79004	16342.17773	0	2	0	3
442	35	12	0	1	0	9067.486328	9103.790039	10923.35449	0	2	0	2
443	49	12	0	1	0	0	0	0	0	2	0	2
444	49	12	0	1	0	12754.82715	25243.54883	8708.243164	0	2	0	2
445	49	12	0	1	0	11737.96777	17661.5332	22765.85547	0	2	0	2
446	49	12	0	1	0	25862.32227	14965.30664	24521.39453	0	2	0	2
447	49	12	0	1	0	25862.32227	25243.54883	11387.36133	0	2	0	2
448	49	12	0	1	0	25862.32227	23308.20898	24635.17969	0	2	0	2
449	49	12	0	1	0	10930.74902	24543.5332	21489.09961	0	2	0	2
450	49	12	0	1	0	0	0	0	0	2	0	2
451	49	12	0	1	0	19298.77734	21340.64453	14762.48828	0	2	0	2
452	49	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
453	49	12	0	1	0	24584.87891	25243.54883	25564.66992	0	2	0	2
454	52	14	0	1	0	12923.32422	19673.85547	25564.66992	0	2	0	3
455	52	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
456	52	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
457	52	13	0	1	0	25862.32227	25243.54883	0	0	2	0	3
458	52	13	0	1	0	25862.32227	25243.54883	20221.21094	0	2	0	3
459	52	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
460	52	13	0	1	0	3136.786133	4090.887207	0	0	2	0	3
461	52	13	0	1	0	0	0	16420.49805	0	2	0	3
462	52	13	0	1	0	0	0	0	0	2	0	3
463	41	12	0	1	0	25654.63867	25243.54883	25564.66992	0	2	0	2
464	41	12	0	1	0	25862.32227	14823.87109	25564.66992	0	2	0	2
465	41	12	0	1	0	17172.97266	23813.08008	15189.55176	0	2	0	2
466	41	12	0	1	0	18133.01367	16830.82227	17496.2832	0	2	0	2
467	41	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
468	41	12	0	1	0	18044.84766	16657.16211	15517.60645	0	2	0	2
469	52	12	0	1	0	9051.8125	4978.887207	0	0	2	0	2
470	52	12	0	1	0	2645.010254	0	0	0	2	0	2
471	52	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
472	52	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
473	52	12	0	1	0	15017.78027	16610.61328	19392.20508	0	2	0	2
474	52	12	0	1	0	25617.41406	20080.25781	20775.35742	0	2	0	2
475	52	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
476	52	12	0	1	0	25862.32227	13368.33887	25564.66992	0	2	0	2
477	45	18	0	1	0	25862.32227	2762.467773	19529.63477	0	2	0	4
478	45	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
479	52	16	0	1	0	25862.32227	25243.54883	25564.66992	1	2	0	4
480	45	17	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
481	45	17	0	1	0	25862.32227	4323.628906	0	0	2	0	4
482	52	8	0	1	1	0	0	0	0	2	0	1
483	52	8	0	1	1	25862.32227	25243.54883	20407.4043	0	2	0	1
484	45	16	0	1	0	25862.32227	25243.54883	23342.16992	0	2	0	4
485	45	16	0	1	0	25158.94531	25243.54883	0	0	2	0	4
486	49	4	0	1	1	9206.594727	13948.40332	20462.08008	0	2	0	1
487	41	12	0	1	0	8850.007813	13307.46777	13937.91699	1	2	0	2
488	45	14	0	1	0	12825.36035	23283.14453	25564.66992	0	2	0	3
489	45	14	0	1	0	12127.86133	13133.80664	17092.86328	0	2	0	3
490	45	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
491	45	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
492	45	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
493	45	12	0	1	0	24185.18945	25243.54883	0	0	2	0	2
494	45	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
495	45	12	0	1	0	0	0	0	0	2	0	2
496	45	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
497	45	12	0	1	0	25862.32227	23349.38672	25564.66992	0	2	0	2
498	45	12	0	1	0	0	0	0	0	2	0	2
499	45	12	0	1	0	24290.99023	25154.0332	23569.73828	0	2	0	2
500	34	12	0	1	0	19827.7793	10283.61328	21761.00195	0	2	0	2
501	40	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
502	33	16	0	1	0	2121.885986	2692.645264	175.8494568	0	2	0	4
503	40	15	0	1	0	15301.87402	14850.72559	20816.73438	0	2	0	3
504	40	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
505	40	12	0	1	0	19132.24023	16578.38672	25564.66992	0	2	0	2
506	40	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
507	40	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
508	40	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
509	40	10	0	1	1	11792.82715	14131.0166	1841.247314	0	2	0	1
510	48	18	0	1	0	7025.930664	7435.209473	0	0	2	0	4
511	48	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
512	48	17	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
513	54	18	0	1	0	25862.32227	25243.54883	24172.65039	0	2	0	4
514	54	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
515	48	16	0	1	0	18005.66211	16587.33789	19204.53516	0	2	0	4
516	48	16	0	1	0	18716.875	16524.67773	20781.26953	0	2	0	4
517	48	16	0	1	0	25862.32227	24488.0332	25564.66992	0	2	0	4
518	48	16	0	1	0	25025.71484	22615.35547	23036.2793	0	2	0	4
519	48	16	0	1	0	2921.266846	0	323.6221313	0	2	0	4
520	48	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
521	40	7	0	1	1	0	0	1105.339478	0	2	0	1
522	48	15	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
523	48	14	0	1	0	0	0	7236.427246	0	2	0	3
524	54	16	0	1	0	25862.32227	25243.54883	4.433179855	0	2	0	4
525	54	16	0	1	0	24085.26758	23426.37109	20571.43164	0	2	0	4
526	48	14	0	1	0	9130.183594	0	0	0	2	0	3
527	48	14	0	1	0	0	0	0	0	2	0	3
528	48	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
529	48	13	0	1	0	11334.3584	884.4193726	0	0	2	0	3
530	48	13	0	1	0	0	0	0	0	2	0	3
531	44	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
532	51	18	0	1	0	0	25241.75781	23052.53516	0	2	0	4
533	51	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
534	54	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
535	54	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
536	54	14	0	1	0	24686.76172	25243.54883	25564.66992	0	2	0	3
537	54	14	0	1	0	25862.32227	25243.54883	19074.49414	0	2	0	3
538	54	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
539	54	14	0	1	0	25045.30664	25243.54883	21468.41211	0	2	0	3
540	54	14	0	1	0	0	0	0	0	2	0	3
541	54	14	0	1	0	25862.32227	25243.54883	13363.08105	0	2	0	3
542	54	14	0	1	0	21943.78906	17813.70898	16993.85547	0	2	0	3
543	48	12	0	1	0	21988.85156	22445.27344	24805.11914	0	2	0	2
544	48	12	0	1	0	10873.93066	15316.20996	0	0	2	0	2
545	48	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
546	48	12	0	1	0	25862.32227	25243.54883	3391.382568	0	2	0	2
547	48	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
548	48	12	0	1	0	0	22744.25781	25564.66992	0	2	0	2
549	48	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
550	48	12	0	1	0	14435.87793	14054.03223	13447.31152	0	2	0	2
551	48	12	0	1	0	13270.11426	13959.14551	13111.86816	0	2	0	2
552	48	12	0	1	0	25862.32227	24577.54883	3660.328613	0	2	0	2
553	48	12	0	1	0	18861.86133	16990.16211	8938.767578	0	2	0	2
554	48	10	0	1	1	23027.26367	18458.22656	20431.04688	0	2	0	1
555	51	17	0	1	0	0	0	0	0	2	0	4
556	54	13	0	1	0	15390.04102	22506.14453	24317.46875	0	2	0	3
557	54	13	0	1	0	0	15762	25564.66992	0	2	0	3
558	54	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
559	54	13	0	1	0	25862.32227	22803.33789	25564.66992	0	2	0	3
560	54	11	0	1	1	7102.342285	2866.306396	19859.16797	0	2	0	1
561	44	16	0	1	0	25862.32227	25243.54883	0	0	2	0	4
562	44	16	0	1	0	25862.32227	13726.40332	25564.66992	0	2	0	4
563	44	16	0	1	0	25860.36328	25243.54883	25564.66992	0	2	0	4
564	54	12	0	1	0	17431.59766	4588.59668	10246.55566	0	2	0	2
565	51	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
566	51	16	0	1	0	13483.67383	0	25564.66992	0	2	0	4
567	51	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
568	54	12	0	1	0	25862.32227	25243.54883	20037.97266	0	2	0	2
569	54	12	0	1	0	7768.492676	7392.241699	14434.43359	0	2	0	2
570	54	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
571	54	12	0	1	0	10940.5459	10274.66113	9899.290039	0	2	0	2
572	54	12	0	1	0	23622.87891	20296.88672	25564.66992	0	2	0	2
573	54	12	0	1	0	4563.132324	4398.822754	3913.02002	0	2	0	2
574	54	12	0	1	0	25862.32227	12082.88672	15483.61914	0	2	0	2
575	54	12	0	1	0	13111.41309	20492.0332	24932.20313	0	2	0	2
576	54	12	0	1	0	0	0	0	0	2	0	2
577	54	12	0	1	0	18646.3418	18861.04883	20478.33398	0	2	0	2
578	54	12	0	1	0	22029.99609	20887.69336	18372.57422	0	2	0	2
579	54	12	0	1	0	22482.58594	19571.80664	0	0	2	0	2
580	54	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
581	54	12	0	1	0	0	0	0	0	2	0	2
582	54	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
583	54	12	0	1	0	0	0	0	0	2	0	2
584	54	12	0	1	0	25862.32227	21224.27344	25564.66992	0	2	0	2
585	54	12	0	1	0	0	0	0	0	2	0	2
586	54	12	0	1	0	18197.66992	16540.79102	15053.60059	0	2	0	2
587	54	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
588	54	12	0	1	0	22314.08984	5861.516113	12575.45313	0	2	0	2
589	54	12	0	1	0	0	0	0	0	2	0	2
590	54	12	0	1	0	4069.397217	4805.225586	2903.732666	0	2	0	2
591	54	12	0	1	0	18618.91211	18288.14453	5630.138184	0	2	0	2
592	54	12	0	1	0	18248.61133	15341.27441	15315.1582	0	2	0	2
593	54	12	0	1	0	20358.74219	12675.4834	25564.66992	0	2	0	2
594	54	12	0	1	0	24261.60156	20296.88672	23962.81445	0	2	0	2
595	54	12	0	1	0	0	0	0	0	2	0	2
596	39	18	0	1	0	19273.30664	17885.32227	10115.03809	0	2	0	4
597	51	15	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
598	51	15	0	1	0	0	0	0	0	2	0	3
599	54	9	0	1	1	23665.98438	20291.51563	21959.01758	0	2	0	1
600	54	16	0	1	0	25862.32227	25243.54883	25564.66992	1	2	0	4
601	55	12	0	0	0	6118.790039	6237.483887	5056.780273	0	2	0	2
602	51	14	0	1	0	4032.171143	20774.90234	724.0859985	0	2	0	3
603	51	14	0	1	0	5574.114258	18340.06445	13707.3916	0	2	0	3
604	54	8	0	1	1	14404.5293	9390.242188	0	0	2	0	1
605	51	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
606	44	12	0	1	0	25862.32227	19639.83789	24599.71484	0	2	0	2
607	44	12	0	1	0	10270.47656	16161.24219	16169.28418	0	2	0	2
608	44	12	0	1	0	23844.27734	5030.806641	0	0	2	0	2
609	44	12	0	1	0	17241.54883	16470.9668	16402.76563	0	2	0	2
610	44	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
611	44	12	0	1	0	22602.10156	20205.58008	25564.66992	0	2	0	2
612	44	12	0	1	0	15188.23633	15113.90332	2661.385498	0	2	0	2
613	44	12	0	1	0	24696.55859	25243.54883	25564.66992	0	2	0	2
614	44	12	0	1	0	9155.65332	9930.918945	18054.86328	0	2	0	2
615	44	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
616	48	5	0	1	1	25862.32227	25243.54883	25564.66992	0	2	0	1
617	44	10	0	1	1	5940.49707	2739.193604	2167.824951	0	2	0	1
618	51	12	0	1	0	16024.84277	4309.306641	11668.12891	0	2	0	2
619	51	12	0	1	0	21810.55859	18069.72656	19553.27734	0	2	0	2
620	51	12	0	1	0	5423.250488	10391.03223	12108.49121	0	2	0	2
621	51	12	0	1	0	25862.32227	22382.61328	9682.064453	0	2	0	2
622	51	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
623	51	12	0	1	0	21996.6875	24095.95117	10757.84961	0	2	0	2
624	51	12	0	1	0	25742.80664	25243.54883	0	0	2	0	2
625	51	12	0	1	0	23142.85938	22053.19336	18710.97461	0	2	0	2
626	51	12	0	1	0	2380.509277	0	0	0	2	0	2
627	51	12	0	1	0	14392.77441	15282.19336	15989.00195	0	2	0	2
628	51	12	0	1	0	16067.94727	13384.45117	25564.66992	0	2	0	2
629	51	12	0	1	0	101.8818741	0	0	0	2	0	2
630	51	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
631	51	12	0	1	0	19353.63672	19620.14453	19820.74609	0	2	0	2
632	51	12	0	1	0	25862.32227	25243.54883	22335.83789	0	2	0	2
633	51	12	0	1	0	25862.32227	25243.54883	0	0	2	0	2
634	51	12	0	1	0	22641.28711	25243.54883	25016.43359	0	2	0	2
635	51	12	0	1	0	25862.32227	24343.01563	23489.94141	0	2	0	2
636	51	12	0	1	0	21293.3125	19215.5332	24382.48828	0	2	0	2
637	51	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
638	51	12	0	1	0	0	0	0	0	2	0	2
639	51	12	0	1	0	25615.45508	25243.54883	25564.66992	0	2	0	2
640	51	12	0	1	0	9610.204102	14553.53223	14403.40137	0	2	0	2
641	51	12	0	1	0	22848.96875	22430.95117	17265.75781	0	2	0	2
642	51	12	0	1	0	18675.73047	17736.72656	18716.88477	0	2	0	2
643	51	12	0	1	0	22302.33398	22115.85547	22477.69922	0	2	0	2
644	51	12	0	1	0	20292.12695	20672.85547	23924.39258	0	2	0	2
645	51	12	0	1	0	14847.32422	12016.64551	22321.06055	0	2	0	2
646	51	10	0	1	1	25862.32227	19817.08008	4.433179855	0	2	0	1
647	50	16	1	1	0	11011.0791	12184.93555	14385.66797	0	2	0	4
648	39	14	0	1	0	20507.64648	22004.85547	23498.80859	0	2	0	3
649	54	5	0	1	1	0	0	0	0	2	0	1
650	51	15	0	1	0	6353.902344	16526.4668	22931.36133	1	2	0	3
651	39	12	0	1	0	1289.19751	0	1202.869385	0	2	0	2
652	39	12	0	1	0	4960.86377	14961.72559	0	0	2	0	2
653	39	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
654	39	12	0	1	0	13609.06738	13717.45117	9871.213867	0	2	0	2
655	39	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
656	39	12	0	1	0	0	0	0	0	2	0	2
657	39	12	0	1	0	18769.77539	19618.35547	25564.66992	0	2	0	2
658	39	12	0	1	0	25862.32227	23095.16211	25564.66992	0	2	0	2
659	39	10	0	1	1	3797.059082	19344.43555	868.9031982	0	2	0	1
660	51	7	0	1	1	5964.008301	7437	12600.57422	0	2	0	1
661	16	10	0	0	1	156.7413483	41.17741776	7573.348633	0	2	0	1
662	54	5	0	1	1	11959.36426	7053.871094	2682.07373	1	2	0	1
663	16	9	0	0	1	0	0	0	0	2	0	1
664	16	9	0	0	1	0	0	7443.308594	0	2	0	1
665	16	9	0	0	1	0	0	911.7573242	0	2	0	1
666	54	0	0	1	1	20840.7207	25243.54883	25564.66992	1	2	0	1
667	38	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
668	43	18	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
669	47	16	0	1	0	12169.00586	10990.79004	8301.868164	0	2	0	4
670	47	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
671	47	16	0	1	0	7125.853516	0	11145.01367	0	2	0	4
672	47	16	0	1	0	19906.15039	1588.016113	9764.817383	0	2	0	4
673	47	16	0	1	0	25862.32227	25243.54883	0	0	2	0	4
674	17	11	0	0	1	0	0	8829.416016	0	2	0	1
675	17	11	0	0	1	4621.910156	5492.709473	10635.19824	0	2	0	1
676	38	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
677	38	12	0	1	0	0	0	14793.52051	0	2	0	2
678	38	12	0	1	0	24255.72266	15844.35449	23556.43945	0	2	0	2
679	38	12	0	1	0	19104.81055	18798.38672	22898.85156	0	2	0	2
680	43	14	0	1	0	8869.600586	12829.45117	0	0	2	0	3
681	43	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
682	47	13	0	1	0	21165.95898	12833.03223	25564.66992	0	2	0	3
683	47	13	0	1	0	25862.32227	22298.4668	0	0	2	0	3
684	47	11	0	1	1	25862.32227	25243.54883	25564.66992	0	2	0	1
685	43	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
686	47	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
687	47	12	0	1	0	0	0	0	0	2	0	2
688	47	12	0	1	0	25862.32227	24665.27344	25564.66992	0	2	0	2
689	47	12	0	1	0	23436.75	20962.88672	20903.91992	0	2	0	2
690	47	12	0	1	0	0	4966.35498	0	0	2	0	2
691	47	12	0	1	0	8301.413086	9581.806641	10858.33496	0	2	0	2
692	47	12	0	1	0	0	0	0	0	2	0	2
693	47	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
694	47	12	0	1	0	23131.10352	23227.64453	23432.31055	0	2	0	2
695	47	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
696	47	12	0	1	0	7864.49707	15432.58105	14221.64063	0	2	0	2
697	47	10	0	1	1	18187.87305	13957.35449	15462.93066	0	2	0	1
698	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
699	43	12	0	1	0	16330.48926	16963.30664	22016.64844	0	2	0	2
700	43	12	0	1	0	22606.01953	20816.08008	0	0	2	0	2
701	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
702	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
703	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
704	43	12	0	1	0	15584.00781	14682.43555	0	0	2	0	2
705	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
706	43	12	0	1	0	0	0	0	0	2	0	2
707	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
708	43	12	0	1	0	20448.86719	18619.35547	16136.77441	0	2	0	2
709	43	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
710	47	9	0	1	1	19978.64453	19203	23970.20313	0	2	0	1
711	47	16	0	1	0	25397.97461	24629.4668	21731.44727	1	2	0	4
712	50	18	0	1	0	25862.32227	25243.54883	24648.47852	0	2	0	4
713	43	8	0	1	1	10587.87793	12584.17773	9463.361328	0	2	0	1
714	53	17	0	1	0	0	51.91935349	588.1351929	0	2	0	4
715	50	17	0	1	0	0	0	0	0	2	0	4
716	53	16	0	1	0	0	0	0	0	2	0	4
717	53	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
718	53	16	0	1	0	25862.32227	24604.40234	25564.66992	0	2	0	4
719	53	16	0	1	0	25862.32227	22309.20898	22569.31836	0	2	0	4
720	53	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
721	53	16	0	1	0	25862.32227	0	8827.938477	0	2	0	4
722	50	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
723	50	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
724	50	16	0	1	0	22986.11719	23272.40234	22588.5293	0	2	0	4
725	53	15	0	1	0	0	0	0	0	2	0	3
726	53	15	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
727	53	15	0	1	0	0	0	0	0	2	0	3
728	53	15	0	1	0	0	0	0	0	2	0	3
729	18	12	0	0	0	3603.091553	200.5161285	9331.84375	0	2	0	2
730	18	12	0	0	0	775.8696289	2597.758057	12220.79883	0	2	0	2
731	18	12	0	0	0	1244.134399	9023.225586	25564.66992	0	2	0	2
732	18	12	0	0	0	3965.555908	5843.612793	12625.69629	0	2	0	2
733	50	15	0	1	0	23089.95898	23191.83789	9620	0	2	0	3
734	50	15	0	1	0	0	0	0	0	2	0	3
735	53	14	0	1	0	4559.213867	11293.35449	3669.195068	0	2	0	3
736	53	14	0	1	0	25862.32227	25243.54883	23989.41406	0	2	0	3
737	50	14	0	1	0	24040.20313	25243.54883	16859.38281	0	2	0	3
738	50	14	0	1	0	25862.32227	14650.20996	25564.66992	0	2	0	3
739	50	14	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
740	50	14	0	1	0	22525.68945	14404.93555	23188.48633	0	2	0	3
741	53	13	0	1	0	25862.32227	25243.54883	24995.74414	0	2	0	3
742	53	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
743	53	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
744	53	13	0	1	0	25862.32227	19109.90234	25564.66992	0	2	0	3
745	53	13	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	3
746	53	11	0	1	1	15564.41504	14657.37109	4112.513184	0	2	0	1
747	53	11	0	1	1	18021.33594	17412.67773	0	0	2	0	1
748	37	16	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	4
749	50	13	0	1	0	14694.50098	12491.08105	21416.69141	0	2	0	3
750	53	12	0	1	0	17135.74805	16773.5332	0	0	2	0	2
751	53	12	0	1	0	22120.12305	22511.51563	0	0	2	0	2
752	53	12	0	1	0	0	0	0	0	2	0	2
753	53	12	0	1	0	16904.55469	17296.30664	20187.22266	0	2	0	2
754	53	12	0	1	0	15495.84082	19319.37109	19204.53516	0	2	0	2
755	53	12	0	1	0	3526.680176	7295.564453	2860.878662	0	2	0	2
756	53	12	0	1	0	15299.91406	25243.54883	25564.66992	0	2	0	2
757	53	12	0	1	0	24451.65039	25243.54883	25564.66992	0	2	0	2
758	53	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
759	53	12	0	1	0	21747.86133	19219.11328	15346.19043	0	2	0	2
760	53	12	0	1	0	2789.99585	6266.128906	25564.66992	0	2	0	2
761	53	12	0	1	0	25862.32227	20663.90234	25564.66992	0	2	0	2
762	53	12	0	1	0	17304.24414	22876.74219	24428.29883	0	2	0	2
763	53	12	0	1	0	21326.61914	20816.08008	19800.05859	0	2	0	2
764	53	12	0	1	0	25862.32227	25243.54883	0	0	2	0	2
765	53	12	0	1	0	25237.31641	25243.54883	25564.66992	0	2	0	2
766	53	12	0	1	0	25862.32227	25243.54883	25564.66992	0	2	0	2
767	53	12	0	1	0	19361.47461	19224.48438	21778.73438	0	2	0	2
